contractId,subscriptionYear,policyYear,propertyType,surface,riskZone,formula,franchise,premiumHT,brokerCommission,coverageStartDate,coverageEndDate,cancellationDate,cancellationReason
MRH_2024_02608,2024,0,Maison,130,4,Confort,300,385.25,77.05,2024-12-18,2025-12-17,,
MRH_2024_02609,2024,0,Appartement,71,3,Confort,500,189.98,38.0,2024-03-01,2025-02-28,,
MRH_2024_02610,2024,0,Maison,58,2,Confort,300,215.65,43.13,2024-06-10,2025-06-09,,
MRH_2024_02611,2024,0,Maison,156,2,Confort,500,326.88,65.38,2024-03-18,2025-03-17,,
MRH_2024_02612,2024,0,Appartement,37,2,Confort,150,162.5,32.5,2024-09-06,2025-09-05,,
MRH_2024_02613,2024,0,Appartement,81,3,Confort,300,221.5,44.3,2024-08-06,2025-08-05,,
MRH_2024_02614,2024,0,Appartement,20,2,Confort,300,123.5,24.7,2024-11-01,2025-10-31,,
MRH_2024_02615,2024,0,Appartement,106,2,Essentielle,300,209.14,41.83,2024-10-19,2025-10-18,,
MRH_2024_02616,2024,0,Appartement,50,1,Essentielle,500,116.32,23.26,2024-07-06,2025-07-05,,
MRH_2024_02617,2024,0,Maison,99,2,Essentielle,300,232.96,46.59,2024-01-19,2025-01-18,,
MRH_2024_02618,2024,0,Appartement,69,2,Essentielle,300,164.33,32.87,2024-11-02,2025-11-01,,
MRH_2024_02619,2024,0,Appartement,66,3,Essentielle,300,169.15,33.83,2024-04-12,2025-04-11,,
MRH_2024_02620,2024,0,Maison,135,3,Essentielle,300,291.12,58.22,2024-05-27,2025-05-26,,
MRH_2024_02621,2024,0,Appartement,93,2,Essentielle,150,212.74,42.55,2024-07-01,2025-06-30,,
MRH_2024_02622,2024,0,Maison,147,1,Confort,150,337.07,67.41,2024-06-13,2025-06-12,,
MRH_2024_02623,2024,0,Appartement,94,3,Premium,500,288.24,57.65,2024-07-28,2025-07-27,,
MRH_2024_02624,2024,0,Appartement,89,2,Confort,300,221.82,44.36,2024-01-01,2024-12-31,,
MRH_2024_02625,2024,0,Appartement,67,2,Essentielle,500,148.95,29.79,2024-11-05,2025-11-04,,
MRH_2024_02626,2024,0,Maison,144,3,Essentielle,300,302.6,60.52,2024-07-04,2025-07-03,,
MRH_2024_02627,2024,0,Appartement,96,2,Essentielle,500,181.27,36.25,2024-05-05,2025-05-04,,
MRH_2024_02628,2024,0,Maison,98,3,Confort,300,287.0,57.4,2024-05-04,2025-05-03,,
MRH_2024_02629,2024,0,Maison,128,3,Premium,300,431.6,86.32,2024-08-14,2025-08-13,,
MRH_2024_02630,2024,0,Maison,143,4,Confort,300,407.67,81.53,2024-05-20,2025-05-19,,
MRH_2024_02631,2024,0,Appartement,59,2,Confort,150,196.98,39.4,2024-08-11,2025-08-10,,
MRH_2024_02632,2024,0,Maison,111,1,Confort,150,286.58,57.32,2024-02-27,2025-02-26,,
MRH_2024_02633,2024,0,Maison,82,2,Confort,150,274.84,54.97,2024-03-10,2025-03-09,,
MRH_2024_02634,2024,0,Appartement,42,3,Essentielle,300,138.55,27.71,2024-02-25,2025-02-24,,
MRH_2024_02635,2024,0,Appartement,69,4,Confort,500,215.3,43.06,2024-10-09,2025-10-08,,
MRH_2024_02636,2024,0,Appartement,87,4,Essentielle,300,225.31,45.06,2024-05-25,2025-05-24,,
MRH_2024_02637,2024,0,Appartement,64,4,Confort,150,247.94,49.59,2024-05-23,2025-05-22,,
MRH_2024_02638,2024,0,Appartement,40,2,Confort,300,152.0,30.4,2024-02-21,2025-02-20,,
MRH_2024_02639,2024,0,Appartement,97,2,Premium,300,303.19,60.64,2024-08-24,2025-08-23,,
MRH_2024_02640,2024,0,Maison,105,2,Confort,300,282.62,56.52,2024-04-11,2025-04-10,,
MRH_2024_02641,2024,0,Maison,59,1,Confort,500,178.69,35.74,2024-09-03,2025-09-02,,
MRH_2024_02642,2024,0,Appartement,36,3,Essentielle,500,120.43,24.09,2024-12-04,2025-12-03,,
MRH_2024_02643,2024,0,Appartement,20,3,Essentielle,500,101.66,20.33,2024-01-13,2025-01-12,,
MRH_2024_02644,2024,0,Maison,147,1,Confort,300,306.43,61.29,2024-07-09,2025-07-08,,
MRH_2024_02645,2024,0,Maison,132,4,Confort,500,357.6,71.52,2024-09-26,2025-09-25,,
MRH_2024_02646,2024,0,Maison,102,4,Confort,300,336.95,67.39,2024-12-03,2025-12-02,,
MRH_2024_02647,2024,0,Appartement,81,3,Premium,300,287.95,57.59,2024-08-16,2025-08-15,,
MRH_2024_02648,2024,0,Maison,59,2,Premium,150,310.42,62.08,2024-09-10,2025-09-09,,
MRH_2024_02649,2024,0,Appartement,53,4,Confort,300,206.42,41.28,2024-04-12,2025-04-11,,
MRH_2024_02650,2024,0,Appartement,30,4,Essentielle,150,155.91,31.18,2024-04-23,2025-04-22,,
MRH_2024_02651,2024,0,Appartement,62,3,Essentielle,500,150.93,30.19,2024-08-21,2025-08-20,,
MRH_2024_02652,2024,0,Appartement,91,2,Premium,500,268.71,53.74,2024-12-26,2025-12-25,,
MRH_2024_02653,2024,0,Maison,187,2,Essentielle,500,312.39,62.48,2024-08-19,2025-08-18,,
MRH_2024_02654,2024,0,Maison,183,4,Confort,500,438.54,87.71,2024-09-21,2025-09-20,,
MRH_2024_02655,2024,0,Appartement,50,2,Confort,150,182.88,36.58,2024-07-16,2025-07-15,,
MRH_2024_02656,2024,0,Maison,161,3,Essentielle,300,324.27,64.85,2024-12-17,2025-12-16,,
MRH_2024_02657,2024,0,Maison,152,3,Confort,300,368.0,73.6,2024-11-11,2025-11-10,,
MRH_2024_02658,2024,0,Maison,85,4,Confort,300,307.62,61.52,2024-03-27,2025-03-26,,
MRH_2024_02659,2024,0,Appartement,46,4,Confort,150,213.79,42.76,2024-09-28,2025-09-27,,
MRH_2024_02660,2024,0,Appartement,70,3,Essentielle,500,160.31,32.06,2024-04-06,2025-04-05,,
MRH_2024_02661,2024,0,Maison,123,2,Premium,150,440.83,88.17,2024-08-07,2025-08-06,,
MRH_2024_02662,2024,0,Maison,79,3,Essentielle,150,241.7,48.34,2024-11-19,2025-11-18,,
MRH_2024_02663,2024,0,Maison,162,3,Confort,300,383.0,76.6,2024-04-25,2025-04-24,,
MRH_2024_02664,2024,0,Maison,100,3,Confort,150,319.0,63.8,2024-09-14,2025-09-13,,
MRH_2024_02665,2024,0,Maison,108,3,Essentielle,150,282.37,56.47,2024-04-23,2025-04-22,,
MRH_2024_02666,2024,0,Maison,149,3,Premium,300,472.55,94.51,2024-02-22,2025-02-21,,
MRH_2024_02667,2024,0,Maison,152,5,Confort,150,546.48,109.3,2024-02-10,2025-02-09,,
MRH_2024_02668,2024,0,Appartement,59,3,Premium,500,225.45,45.09,2024-01-13,2025-01-12,,
MRH_2024_02669,2024,0,Appartement,85,3,Essentielle,300,193.38,38.68,2024-05-20,2025-05-19,,
MRH_2024_02670,2024,0,Appartement,73,5,Essentielle,300,240.4,48.08,2024-11-26,2025-11-25,,
MRH_2024_02671,2024,0,Appartement,78,4,Confort,150,274.5,54.9,2024-08-24,2025-08-23,,
MRH_2024_02672,2024,0,Appartement,69,3,Confort,150,223.85,44.77,2024-07-21,2025-07-20,,
MRH_2024_02673,2024,0,Appartement,41,3,Essentielle,150,151.0,30.2,2024-02-13,2025-02-12,,
MRH_2024_02674,2024,0,Maison,74,2,Confort,300,238.45,47.69,2024-11-17,2025-11-16,,
MRH_2024_02675,2024,0,Appartement,124,4,Essentielle,150,307.52,61.5,2024-10-05,2025-10-04,,
MRH_2024_02676,2024,0,Appartement,65,2,Confort,150,206.39,41.28,2024-04-01,2025-03-31,,
MRH_2024_02677,2024,0,Appartement,35,4,Premium,150,250.79,50.16,2024-08-06,2025-08-05,,
MRH_2024_02678,2024,0,Appartement,57,3,Confort,500,170.66,34.13,2024-09-06,2025-09-05,,
MRH_2024_02679,2024,0,Maison,129,4,Essentielle,150,358.6,71.72,2024-11-28,2025-11-27,,
MRH_2024_02680,2024,0,Appartement,20,1,Confort,300,110.5,22.1,2024-10-06,2025-10-05,,
MRH_2024_02681,2024,0,Maison,88,1,Confort,500,212.7,42.54,2024-10-22,2025-10-21,,
MRH_2024_02682,2024,0,Appartement,69,3,Premium,150,291.01,58.2,2024-03-26,2025-03-25,,
MRH_2024_02683,2024,0,Appartement,61,1,Essentielle,150,152.19,30.44,2024-04-20,2025-04-19,,
MRH_2024_02684,2024,0,Appartement,67,1,Confort,300,170.42,34.08,2024-07-07,2025-07-06,,
MRH_2024_02685,2024,0,Maison,143,2,Premium,500,402.78,80.56,2024-11-21,2025-11-20,,
MRH_2024_02686,2024,0,Appartement,51,2,Premium,500,200.54,40.11,2024-01-03,2025-01-02,,
MRH_2024_02687,2024,0,Appartement,63,3,Confort,300,194.5,38.9,2024-03-22,2025-03-21,,
MRH_2024_02688,2024,0,Maison,86,2,Confort,150,281.11,56.22,2024-03-08,2025-03-07,,
MRH_2024_02689,2024,0,Appartement,65,5,Confort,500,245.3,49.06,2024-12-02,2025-12-01,,
MRH_2024_02690,2024,0,Appartement,80,2,Confort,150,229.9,45.98,2024-03-25,2025-03-24,,
MRH_2024_02691,2024,0,Appartement,55,4,Confort,150,230.86,46.17,2024-06-12,2025-06-11,,
MRH_2024_02692,2024,0,Appartement,74,4,Essentielle,150,226.88,45.38,2024-12-18,2025-12-17,,
MRH_2024_02693,2024,0,Maison,137,2,Essentielle,300,278.99,55.8,2024-07-27,2025-07-26,,
MRH_2024_02694,2024,0,Maison,52,4,Premium,300,325.91,65.18,2024-02-12,2025-02-11,,
MRH_2024_02695,2024,0,Maison,50,2,Confort,500,187.91,37.58,2024-07-05,2025-07-04,,
MRH_2024_02696,2024,0,Maison,59,5,Essentielle,150,288.42,57.68,2024-07-13,2025-07-12,,
MRH_2024_02697,2024,0,Maison,75,3,Essentielle,150,236.09,47.22,2024-03-12,2025-03-11,,
MRH_2024_02698,2024,0,Appartement,43,3,Confort,300,164.5,32.9,2024-03-24,2025-03-23,,
MRH_2024_02699,2024,0,Appartement,63,2,Essentielle,500,144.49,28.9,2024-10-20,2025-10-19,,
MRH_2024_02700,2024,0,Appartement,99,2,Confort,500,217.19,43.44,2024-10-19,2025-10-18,,
MRH_2024_02701,2024,0,Appartement,73,3,Confort,300,209.5,41.9,2024-10-24,2025-10-23,,
MRH_2024_02702,2024,0,Maison,154,5,Confort,300,500.85,100.17,2024-06-25,2025-06-24,,
MRH_2024_02703,2024,0,Appartement,20,3,Confort,500,119.6,23.92,2024-08-20,2025-08-19,,
MRH_2024_02704,2024,0,Appartement,74,5,Confort,300,284.85,56.97,2024-02-08,2025-02-07,,
MRH_2024_02705,2024,0,Appartement,79,4,Essentielle,300,213.58,42.72,2024-02-11,2025-02-10,,
MRH_2024_02706,2024,0,Appartement,91,3,Essentielle,150,221.13,44.23,2024-03-05,2025-03-04,,
MRH_2024_02707,2024,0,Appartement,117,2,Essentielle,500,204.67,40.93,2024-07-05,2025-07-04,,
MRH_2024_02708,2024,0,Maison,135,3,Premium,300,445.25,89.05,2024-12-21,2025-12-20,,
MRH_2024_02709,2024,0,Maison,168,3,Confort,300,392.0,78.4,2024-05-04,2025-05-03,,
MRH_2024_02710,2024,0,Appartement,24,3,Confort,300,136.0,27.2,2024-03-21,2025-03-20,,
MRH_2024_02711,2024,0,Maison,109,3,Confort,300,303.5,60.7,2024-11-13,2025-11-12,,
MRH_2024_02712,2024,0,Appartement,66,3,Confort,300,199.0,39.8,2024-05-01,2025-04-30,,
MRH_2024_02713,2024,0,Appartement,100,1,Essentielle,300,180.62,36.12,2024-04-01,2025-03-31,,
MRH_2024_02714,2024,0,Appartement,58,3,Confort,150,205.7,41.14,2024-10-09,2025-10-08,,
MRH_2024_02715,2024,0,Appartement,55,5,Premium,150,352.32,70.46,2024-11-28,2025-11-27,,
MRH_2024_02716,2024,0,Appartement,56,3,Premium,150,263.12,52.62,2024-08-22,2025-08-21,,
MRH_2024_02717,2024,0,Appartement,63,3,Confort,500,178.94,35.79,2024-10-11,2025-10-10,,
MRH_2024_02718,2024,0,Maison,117,2,Confort,300,299.72,59.94,2024-01-10,2025-01-09,,
MRH_2024_02719,2024,0,Appartement,91,1,Essentielle,300,170.87,34.17,2024-02-22,2025-02-21,,
MRH_2024_02720,2024,0,Appartement,54,3,Essentielle,500,141.54,28.31,2024-02-01,2025-01-31,,
MRH_2024_02721,2024,0,Appartement,48,2,Confort,300,163.4,32.68,2024-01-08,2025-01-07,,
MRH_2024_02722,2024,0,Appartement,66,4,Confort,300,228.85,45.77,2024-01-05,2025-01-04,,
MRH_2024_02723,2024,0,Maison,153,3,Confort,300,369.5,73.9,2024-09-16,2025-09-15,,
MRH_2024_02724,2024,0,Appartement,29,3,Essentielle,300,121.97,24.39,2024-05-28,2025-05-27,,
MRH_2024_02725,2024,0,Maison,113,3,Essentielle,300,263.07,52.61,2024-08-14,2025-08-13,,
MRH_2024_02726,2024,0,Appartement,91,3,Confort,300,236.5,47.3,2024-04-11,2025-04-10,,
MRH_2024_02727,2024,0,Maison,193,3,Confort,300,429.5,85.9,2024-02-25,2025-02-24,,
MRH_2024_02728,2024,0,Maison,81,1,Confort,150,244.5,48.9,2024-12-18,2025-12-17,,
MRH_2024_02729,2024,0,Maison,137,3,Premium,300,449.15,89.83,2024-09-19,2025-09-18,,
MRH_2024_02730,2024,0,Appartement,63,2,Confort,300,184.77,36.95,2024-01-20,2025-01-19,,
MRH_2024_02731,2024,0,Maison,85,1,Essentielle,150,212.6,42.52,2024-12-24,2025-12-23,,
MRH_2024_02732,2024,0,Maison,106,2,Premium,300,369.27,73.85,2024-05-23,2025-05-22,,
MRH_2024_02733,2024,0,Maison,90,3,Essentielle,500,215.05,43.01,2024-01-21,2025-01-20,,
MRH_2024_02734,2024,0,Appartement,79,3,Essentielle,150,204.3,40.86,2024-10-08,2025-10-07,,
MRH_2024_02735,2024,0,Maison,140,2,Essentielle,300,282.62,56.52,2024-01-25,2025-01-24,,
MRH_2024_02736,2024,0,Appartement,27,5,Confort,300,189.68,37.94,2024-03-03,2025-03-02,,
MRH_2024_02737,2024,0,Maison,147,2,Confort,150,376.72,75.34,2024-04-17,2025-04-16,,
MRH_2024_02738,2024,0,Appartement,67,4,Confort,300,230.57,46.11,2024-11-23,2025-11-22,,
MRH_2024_02739,2024,0,Maison,93,1,Confort,300,237.57,47.51,2024-10-23,2025-10-22,,
MRH_2024_02740,2024,0,Appartement,38,5,Confort,500,194.99,39.0,2024-12-20,2025-12-19,,
MRH_2024_02741,2024,0,Appartement,70,3,Essentielle,150,191.68,38.34,2024-04-20,2025-04-19,,
MRH_2024_02742,2024,0,Maison,148,2,Premium,150,491.78,98.36,2024-07-16,2025-07-15,,
MRH_2024_02743,2024,0,Appartement,58,3,Premium,300,243.1,48.62,2024-01-22,2025-01-21,,
MRH_2024_02744,2024,0,Maison,66,3,Confort,300,239.0,47.8,2024-04-03,2025-04-02,,
MRH_2024_02745,2024,0,Appartement,41,4,Confort,150,204.3,40.86,2024-06-18,2025-06-17,,
MRH_2024_02746,2024,0,Appartement,20,2,Essentielle,300,104.97,20.99,2024-07-08,2025-07-07,,
MRH_2024_02747,2024,0,Appartement,89,3,Essentielle,500,182.6,36.52,2024-11-22,2025-11-21,,
MRH_2024_02748,2024,0,Maison,156,1,Essentielle,500,248.6,49.72,2024-11-01,2025-10-31,,
MRH_2024_02749,2024,0,Appartement,87,2,Confort,150,240.87,48.17,2024-09-22,2025-09-21,,
MRH_2024_02750,2024,0,Maison,108,4,Premium,300,451.49,90.3,2024-02-15,2025-02-14,,
MRH_2024_02751,2024,0,Maison,103,4,Confort,300,338.67,67.73,2024-10-09,2025-10-08,,
MRH_2024_02752,2024,0,Appartement,105,4,Premium,500,354.17,70.83,2024-03-28,2025-03-27,,
MRH_2024_02753,2024,0,Appartement,65,3,Premium,300,256.75,51.35,2024-04-01,2025-03-31,,
MRH_2024_02754,2024,0,Appartement,103,2,Confort,300,241.77,48.35,2024-01-05,2025-01-04,,
MRH_2024_02755,2024,0,Appartement,86,1,Premium,500,232.8,46.56,2024-01-11,2025-01-10,,
MRH_2024_02756,2024,0,Maison,50,1,Essentielle,500,142.91,28.58,2024-07-08,2025-07-07,,
MRH_2024_02757,2024,0,Appartement,72,3,Premium,150,297.44,59.49,2024-11-21,2025-11-20,,
MRH_2024_02758,2024,0,Appartement,65,4,Confort,150,249.84,49.97,2024-01-28,2025-01-27,,
MRH_2024_02759,2024,0,Appartement,77,2,Premium,300,266.14,53.23,2024-11-01,2025-10-31,,
MRH_2024_02760,2024,0,Appartement,68,1,Confort,300,171.7,34.34,2024-03-23,2025-03-22,,
MRH_2024_02761,2024,0,Appartement,104,3,Confort,300,256.0,51.2,2024-04-28,2025-04-27,,
MRH_2024_02762,2024,0,Appartement,50,3,Essentielle,500,136.85,27.37,2024-01-02,2025-01-01,,
MRH_2024_02763,2024,0,Maison,108,4,Confort,500,319.52,63.9,2024-05-22,2025-05-21,,
MRH_2024_02764,2024,0,Appartement,63,4,Premium,300,290.78,58.16,2024-01-11,2025-01-10,,
MRH_2024_02765,2024,0,Appartement,33,3,Premium,300,194.35,38.87,2024-09-03,2025-09-02,,
MRH_2024_02766,2024,0,Appartement,53,1,Confort,500,140.37,28.07,2024-06-21,2025-06-20,,
MRH_2024_02767,2024,0,Appartement,77,4,Confort,500,228.0,45.6,2024-07-06,2025-07-05,,
MRH_2024_02768,2024,0,Maison,200,3,Confort,300,440.0,88.0,2024-02-16,2025-02-15,,
MRH_2024_02769,2024,0,Maison,178,2,Essentielle,500,302.36,60.47,2024-02-26,2025-02-25,,
MRH_2024_02770,2024,0,Appartement,77,1,Confort,150,201.49,40.3,2024-08-01,2025-07-31,,
MRH_2024_02771,2024,0,Appartement,74,3,Premium,150,301.73,60.35,2024-03-07,2025-03-06,,
MRH_2024_02772,2024,0,Appartement,54,5,Confort,300,244.35,48.87,2024-01-03,2025-01-02,,
MRH_2024_02773,2024,0,Appartement,65,3,Confort,150,217.25,43.45,2024-07-16,2025-07-15,,
MRH_2024_02774,2024,0,Maison,123,2,Essentielle,500,241.07,48.21,2024-10-02,2025-10-01,,
MRH_2024_02775,2024,0,Appartement,74,2,Confort,300,200.45,40.09,2024-08-19,2025-08-18,,
MRH_2024_02776,2024,0,Appartement,84,3,Premium,300,293.8,58.76,2024-04-04,2025-04-03,,
MRH_2024_02777,2024,0,Maison,79,5,Confort,300,348.98,69.8,2024-12-15,2025-12-14,,
MRH_2024_02778,2024,0,Appartement,118,5,Essentielle,500,292.43,58.49,2024-07-24,2025-07-23,,
MRH_2024_02779,2024,0,Maison,143,2,Essentielle,150,314.88,62.98,2024-09-08,2025-09-07,,
MRH_2024_02780,2024,0,Appartement,44,2,Confort,300,157.7,31.54,2024-11-22,2025-11-21,,
MRH_2024_02781,2024,0,Appartement,20,2,Confort,300,123.5,24.7,2024-04-24,2025-04-23,,
MRH_2024_02782,2024,0,Maison,180,4,Premium,150,674.25,134.85,2024-09-09,2025-09-08,,
MRH_2024_02783,2024,0,Appartement,100,3,Essentielle,300,212.5,42.5,2024-07-16,2025-07-15,,
MRH_2024_02784,2024,0,Appartement,66,2,Premium,500,226.1,45.22,2024-04-26,2025-04-25,,
MRH_2024_02785,2024,0,Maison,155,3,Essentielle,300,316.62,63.32,2024-09-05,2025-09-04,,
MRH_2024_02786,2024,0,Appartement,150,4,Premium,500,447.0,89.4,2024-07-20,2025-07-19,,
MRH_2024_02787,2024,0,Maison,102,3,Premium,300,380.9,76.18,2024-04-24,2025-04-23,,
MRH_2024_02788,2024,0,Appartement,49,2,Essentielle,300,140.1,28.02,2024-04-22,2025-04-21,,
MRH_2024_02789,2024,0,Appartement,48,5,Essentielle,300,197.37,39.47,2024-04-25,2025-04-24,,
MRH_2024_02790,2024,0,Maison,106,3,Essentielle,300,254.15,50.83,2024-05-16,2025-05-15,,
MRH_2024_02791,2024,0,Maison,81,4,Essentielle,500,235.17,47.03,2024-06-27,2025-06-26,,
MRH_2024_02792,2024,0,Appartement,46,1,Premium,300,186.75,37.35,2024-03-13,2025-03-12,,
MRH_2024_02793,2024,0,Appartement,84,3,Confort,150,248.6,49.72,2024-04-18,2025-04-17,,
MRH_2024_02794,2024,0,Maison,104,1,Essentielle,500,196.75,39.35,2024-05-08,2025-05-07,,
MRH_2024_02795,2024,0,Appartement,89,3,Confort,300,233.5,46.7,2024-03-16,2025-03-15,,
MRH_2024_02796,2024,0,Appartement,100,3,Essentielle,150,233.75,46.75,2024-07-24,2025-07-23,,
MRH_2024_02797,2024,0,Appartement,125,3,Essentielle,500,224.83,44.97,2024-01-26,2025-01-25,,
MRH_2024_02798,2024,0,Appartement,49,2,Confort,300,164.82,32.96,2024-07-26,2025-07-25,,
MRH_2024_02799,2024,0,Appartement,53,3,Essentielle,300,152.57,30.51,2024-02-24,2025-02-23,,
MRH_2024_02800,2024,0,Maison,103,3,Confort,300,294.5,58.9,2024-12-02,2025-12-01,,
MRH_2024_02801,2024,0,Appartement,60,3,Confort,300,190.0,38.0,2024-09-06,2025-09-05,,
MRH_2024_02802,2024,0,Appartement,65,3,Confort,150,217.25,43.45,2024-07-27,2025-07-26,,
MRH_2024_02803,2024,0,Appartement,75,3,Premium,300,276.25,55.25,2024-11-28,2025-11-27,,
MRH_2024_02804,2024,0,Maison,94,5,Premium,300,493.16,98.63,2024-07-24,2025-07-23,,
MRH_2024_02805,2024,0,Appartement,47,3,Confort,300,170.5,34.1,2024-02-17,2025-02-16,,
MRH_2024_02806,2024,0,Maison,105,5,Confort,500,369.5,73.9,2024-12-19,2025-12-18,,
MRH_2024_02807,2024,0,Maison,99,3,Essentielle,500,225.61,45.12,2024-01-19,2025-01-18,,
MRH_2024_02808,2024,0,Maison,50,4,Premium,150,353.57,70.71,2024-05-20,2025-05-19,,
MRH_2024_02809,2024,0,Maison,108,3,Premium,300,392.6,78.52,2024-04-05,2025-04-04,,
MRH_2024_02810,2024,0,Appartement,53,2,Confort,500,156.88,31.38,2024-02-05,2025-02-04,,
MRH_2024_02811,2024,0,Appartement,58,5,Confort,150,277.7,55.54,2024-11-28,2025-11-27,,
MRH_2024_02812,2024,0,Maison,67,2,Essentielle,300,194.2,38.84,2024-04-09,2025-04-08,,
MRH_2024_02813,2024,0,Appartement,60,3,Confort,300,190.0,38.0,2024-03-07,2025-03-06,,
MRH_2024_02814,2024,0,Maison,95,5,Confort,300,381.38,76.28,2024-08-10,2025-08-09,,
MRH_2024_02815,2024,0,Appartement,92,2,Confort,500,208.01,41.6,2024-02-28,2025-02-27,,
MRH_2024_02816,2024,0,Appartement,42,3,Essentielle,300,138.55,27.71,2024-04-15,2025-04-14,,
MRH_2024_02817,2024,0,Appartement,37,2,Confort,300,147.72,29.54,2024-02-13,2025-02-12,,
MRH_2024_02818,2024,0,Appartement,56,2,Essentielle,300,148.58,29.72,2024-12-24,2025-12-23,,
MRH_2024_02819,2024,0,Appartement,49,3,Premium,300,225.55,45.11,2024-07-01,2025-06-30,,
MRH_2024_02820,2024,0,Maison,88,2,Confort,500,237.73,47.55,2024-10-09,2025-10-08,,
MRH_2024_02821,2024,0,Appartement,69,3,Essentielle,150,190.27,38.05,2024-10-28,2025-10-27,,
MRH_2024_02822,2024,0,Maison,94,2,Confort,150,293.65,58.73,2024-01-27,2025-01-26,,
MRH_2024_02823,2024,0,Appartement,52,1,Confort,150,166.43,33.29,2024-02-14,2025-02-13,,
MRH_2024_02824,2024,0,Appartement,58,5,Confort,500,232.25,46.45,2024-05-11,2025-05-10,,
MRH_2024_02825,2024,0,Appartement,119,2,Confort,300,264.57,52.91,2024-08-12,2025-08-11,,
MRH_2024_02826,2024,0,Appartement,38,5,Essentielle,500,165.74,33.15,2024-05-01,2025-04-30,,
MRH_2024_02827,2024,0,Appartement,44,3,Premium,300,215.8,43.16,2024-05-22,2025-05-21,,
MRH_2024_02828,2024,0,Appartement,82,1,Confort,300,189.55,37.91,2024-06-04,2025-06-03,,
MRH_2024_02829,2024,0,Appartement,103,2,Confort,500,222.43,44.49,2024-05-01,2025-04-30,,
MRH_2024_02830,2024,0,Appartement,33,4,Essentielle,500,134.45,26.89,2024-09-14,2025-09-13,,
MRH_2024_02831,2024,0,Appartement,72,4,Premium,150,342.06,68.41,2024-08-01,2025-07-31,,
MRH_2024_02832,2024,0,Maison,50,3,Essentielle,300,182.75,36.55,2024-05-05,2025-05-04,,
MRH_2024_02833,2024,0,Maison,78,2,Confort,300,244.15,48.83,2024-12-02,2025-12-01,,
MRH_2024_02834,2024,0,Appartement,62,3,Essentielle,300,164.05,32.81,2024-12-03,2025-12-02,,
MRH_2024_02835,2024,0,Appartement,63,4,Confort,500,205.78,41.16,2024-10-16,2025-10-15,,
MRH_2024_02836,2024,0,Maison,114,5,Premium,500,502.14,100.43,2024-03-27,2025-03-26,,
MRH_2024_02837,2024,0,Appartement,96,1,Confort,300,207.4,41.48,2024-09-01,2025-08-31,,
MRH_2024_02838,2024,0,Appartement,63,5,Confort,300,262.58,52.52,2024-07-25,2025-07-24,,
MRH_2024_02839,2024,0,Maison,105,5,Confort,500,369.5,73.9,2024-11-21,2025-11-20,,
MRH_2024_02840,2024,0,Maison,165,3,Confort,300,387.5,77.5,2024-10-27,2025-10-26,,
MRH_2024_02841,2024,0,Maison,99,5,Essentielle,300,331.05,66.21,2024-05-05,2025-05-04,,
MRH_2024_02842,2024,0,Maison,113,4,Essentielle,300,302.54,60.51,2024-02-12,2025-02-11,,
MRH_2024_02843,2024,0,Maison,65,2,Essentielle,150,210.96,42.19,2024-08-07,2025-08-06,,
MRH_2024_02844,2024,0,Maison,79,2,Essentielle,500,192.04,38.41,2024-11-15,2025-11-14,,
MRH_2024_02845,2024,0,Appartement,37,3,Premium,150,222.37,44.47,2024-11-10,2025-11-09,,
MRH_2024_02846,2024,0,Appartement,59,4,Confort,300,216.77,43.35,2024-04-01,2025-03-31,,
MRH_2024_02847,2024,0,Appartement,65,3,Confort,500,181.7,36.34,2024-12-17,2025-12-16,,
MRH_2024_02848,2024,0,Maison,98,2,Confort,300,272.65,54.53,2024-04-21,2025-04-20,,
MRH_2024_02849,2024,0,Maison,161,1,Confort,500,298.33,59.67,2024-12-20,2025-12-19,,
MRH_2024_02850,2024,0,Maison,193,2,Confort,500,375.38,75.08,2024-05-17,2025-05-16,,
MRH_2024_02851,2024,0,Appartement,80,3,Confort,300,220.0,44.0,2024-10-07,2025-10-06,,
MRH_2024_02852,2024,0,Maison,84,3,Confort,300,266.0,53.2,2024-02-26,2025-02-25,,
MRH_2024_02853,2024,0,Appartement,98,3,Confort,300,247.0,49.4,2024-03-13,2025-03-12,,
MRH_2024_02854,2024,0,Maison,77,4,Confort,500,270.32,54.06,2024-10-18,2025-10-17,,
MRH_2024_02855,2024,0,Appartement,90,2,Essentielle,300,189.76,37.95,2024-04-21,2025-04-20,,
MRH_2024_02856,2024,0,Appartement,68,3,Confort,150,222.2,44.44,2024-03-06,2025-03-05,,
MRH_2024_02857,2024,0,Appartement,50,1,Premium,500,177.91,35.58,2024-06-27,2025-06-26,,
MRH_2024_02858,2024,0,Appartement,35,4,Confort,500,161.34,32.27,2024-01-22,2025-01-21,,
MRH_2024_02859,2024,0,Maison,111,3,Essentielle,300,260.52,52.1,2024-02-21,2025-02-20,,
MRH_2024_02860,2024,0,Maison,163,3,Essentielle,300,326.82,65.36,2024-10-17,2025-10-16,,
MRH_2024_02861,2024,0,Appartement,85,3,Confort,500,209.3,41.86,2024-12-07,2025-12-06,,
